ID;Name;Sex;PeoplesCount
35025;Дотти;ЖЕН.;21
35028;Доуди;ЖЕН.;1
35030;Доха;ЖЕН.;42000
35031;Дохик;ЖЕН.;1
35032;Дохт;ЖЕН.;39
35033;Драга;ЖЕН.;1000
35034;Драгана;ЖЕН.;348
35036;Драгомила;ЖЕН.;2
35037;Драздоперма;ЖЕН.;11
35038;Древа;ЖЕН.;111
35039;Дрена;ЖЕН.;8
35040;Дрёма;ЖЕН.;243
35041;Дри;ЖЕН.;71
35042;Дриа;ЖЕН.;1
35043;Дриада;ЖЕН.;356
35044;Дрим;ЖЕН.;1000
35045;Дрина;ЖЕН.;59
35048;Дру;ЖЕН.;455
35049;Другана;ЖЕН.;15
35051;Дружина;ЖЕН.;4000
35053;Друсилла;ЖЕН.;4
35057;Дуа;ЖЕН.;6000
35060;Дуйгу;ЖЕН.;48
35061;Дуклида;ЖЕН.;10
35062;Дулкын;ЖЕН.;42
35063;Дулма;ЖЕН.;1000
35064;Дульсинея;ЖЕН.;630
35065;Дульчи;ЖЕН.;1
35066;Дума;ЖЕН.;11000
35070;Дуни;ЖЕН.;33
35071;Дунья;ЖЕН.;419
35072;Дур;ЖЕН.;2000
35073;Дурдана;ЖЕН.;130
35077;Дурр;ЖЕН.;4
35078;Дурра;ЖЕН.;4
35079;Дурри;ЖЕН.;1
35083;Дусиля;ЖЕН.;1
35084;Дуст;ЖЕН.;1000
35085;Дустина;ЖЕН.;11
35086;Духа;ЖЕН.;911
35087;Духт;ЖЕН.;20
35089;Дучи;ЖЕН.;67
35091;Душана;ЖЕН.;12
35094;Душка;ЖЕН.;3000
35095;Дхарма;ЖЕН.;146
35096;Дью;ЖЕН.;115
35098;Дэвина;ЖЕН.;7
35101;Дэда;ЖЕН.;6
35103;Дэй;ЖЕН.;743
35106;Дэйвилин;ЖЕН.;1
35108;Дэйвиснелл;ЖЕН.;1
35111;Дэйзи;ЖЕН.;135
35113;Дэйли;ЖЕН.;6000
35116;Дэйлин;ЖЕН.;3
35117;Дэйлис;ЖЕН.;2
35119;Дэйна;ЖЕН.;43
35120;Дэйси;ЖЕН.;11
35123;Дэйтон;ЖЕН.;14
35124;Дэйтона;ЖЕН.;3
35129;Дэкстер;ЖЕН.;13
35130;Дэлайт;ЖЕН.;21
35132;Дэнси;ЖЕН.;26
35134;Дэрроу;ЖЕН.;6
35136;Дэссия;ЖЕН.;1
35138;Дэш;ЖЕН.;1000
35140;Дэшаунти;ЖЕН.;1
35144;Дэшина;ЖЕН.;1
35145;Дэшон;ЖЕН.;1
35146;Евадне;ЖЕН.;1
35147;Евалуиза;ЖЕН.;1
35148;Евана;ЖЕН.;13
35149;Евангелика;ЖЕН.;6
35151;Еввула;ЖЕН.;2
35152;Евгеника;ЖЕН.;240
35153;Евгине;ЖЕН.;52
35154;Евди;ЖЕН.;1
35155;Евдлина;ЖЕН.;2
35156;Евдокея;ЖЕН.;10
35158;Еви;ЖЕН.;57
35162;Евмения;ЖЕН.;19
35163;Евникия;ЖЕН.;34
35164;Евномия;ЖЕН.;15
35166;Евора;ЖЕН.;40
35168;Евпраксея;ЖЕН.;1
35170;Европа;ЖЕН.;331000
35171;Евсевия;ЖЕН.;56
35172;Евстифея;ЖЕН.;3
35174;Евтихия;ЖЕН.;21
35175;Евфасия;ЖЕН.;1
35177;Евфрасия;ЖЕН.;2
35178;Евфрата;ЖЕН.;1
35180;Егине;ЖЕН.;198
35181;Егинэ;ЖЕН.;14
35182;Егник;ЖЕН.;3
35183;Еграфия;ЖЕН.;1
35184;Егяна;ЖЕН.;241
35185;Еза;ЖЕН.;37
35186;Езза;ЖЕН.;5
35187;Ейлин;ЖЕН.;1
35190;Елайни;ЖЕН.;1
35191;Елата;ЖЕН.;2
35194;Елеконида;ЖЕН.;2
35195;Елени;ЖЕН.;129
35196;Елень;ЖЕН.;69
35197;Елеса;ЖЕН.;8
35199;Елианна;ЖЕН.;11
35200;Еликомида;ЖЕН.;4
35201;Елис;ЖЕН.;458
35202;Елисабет;ЖЕН.;8
35203;Елисава;ЖЕН.;11
35208;Елица;ЖЕН.;475
35209;Еллена;ЖЕН.;70
35210;Еллиана;ЖЕН.;1
35211;Елна;ЖЕН.;239
35212;Елпида;ЖЕН.;14
35213;Елька;ЖЕН.;448
35214;Ельнура;ЖЕН.;137
35215;Емен;ЖЕН.;186
35216;Ена;ЖЕН.;3000
35217;Енафа;ЖЕН.;12
35221;Еннафа;ЖЕН.;2
35222;Епифана;ЖЕН.;6
35223;Епихария;ЖЕН.;2
35224;Еразик;ЖЕН.;105
35226;Ерануи;ЖЕН.;187
35227;Ери;ЖЕН.;303
35228;Ерик;ЖЕН.;10000
35229;Ерина;ЖЕН.;5000
35230;Ерке;ЖЕН.;6000
35231;Еркегуль;ЖЕН.;343
35232;Еркежан;ЖЕН.;5000
35233;Еркеназ;ЖЕН.;1000
35234;Еркенай;ЖЕН.;32
35235;Еркетан;ЖЕН.;95
35236;Ермиония;ЖЕН.;24
35237;Ермоза;ЖЕН.;1
35238;Ермония;ЖЕН.;8
35239;Ермоня;ЖЕН.;10
35240;Ерна;ЖЕН.;108
35241;Ерта;ЖЕН.;51
35242;Ерыш;ЖЕН.;124
35243;Есия;ЖЕН.;5
35244;Есфирь;ЖЕН.;329
35245;Ета;ЖЕН.;786
35246;Етер;ЖЕН.;30
35247;Етта;ЖЕН.;147
35248;Еугения;ЖЕН.;57
35249;Еуджения;ЖЕН.;14
35250;Еудокия;ЖЕН.;10
35252;Еуфросения;ЖЕН.;1
35254;Ефак;ЖЕН.;5
35255;Ефалия;ЖЕН.;12
35256;Ефросинина;ЖЕН.;510
35258;Еффи;ЖЕН.;18
35261;Ешим;ЖЕН.;290
35263;Жавида;ЖЕН.;14
35264;Жагда;ЖЕН.;4
35266;Жада;ЖЕН.;56
35267;Жадда;ЖЕН.;2
35268;Жаде;ЖЕН.;48
35269;Жаден;ЖЕН.;58
35271;Жадира;ЖЕН.;85
35272;Жадыра;ЖЕН.;20000
35273;Жаел;ЖЕН.;1
35274;Жаела;ЖЕН.;1
35275;Жазгуль;ЖЕН.;2000
35278;Жазиля;ЖЕН.;19
35279;Жай;ЖЕН.;161
35281;Жайдон;ЖЕН.;1
35283;Жайм;ЖЕН.;32
35284;Жайна;ЖЕН.;5000
35285;Жайран;ЖЕН.;84
35286;Жайя;ЖЕН.;79
35287;Жакелина;ЖЕН.;2
35288;Жакерия;ЖЕН.;1
35289;Жаки;ЖЕН.;3000
35290;Жаксым;ЖЕН.;20
35291;Жалиля;ЖЕН.;6
35292;Жалиш;ЖЕН.;7
35293;Жалия;ЖЕН.;10
35295;Жамал;ЖЕН.;3000
35296;Жамалия;ЖЕН.;11
35298;Жамгинур;ЖЕН.;2
35299;Жамгия;ЖЕН.;6
35300;Жамели;ЖЕН.;5
35301;Жамига;ЖЕН.;112
35302;Жамие;ЖЕН.;1
35303;Жамила;ЖЕН.;2000
35304;Жан;ЖЕН.;27000
35305;Жанагуль;ЖЕН.;1000
35306;Жанан;ЖЕН.;88
35307;Жанана;ЖЕН.;10
35308;Жанар;ЖЕН.;36000
35309;Жанара;ЖЕН.;18000
35310;Жанаргуль;ЖЕН.;3000
35311;Жанерке;ЖЕН.;8000
35312;Жани;ЖЕН.;532
35313;Жанипа;ЖЕН.;41
35314;Жанис;ЖЕН.;103
35315;Жанита;ЖЕН.;72
35316;Жаннель;ЖЕН.;125
35317;Жансу;ЖЕН.;60
35318;Жансулу;ЖЕН.;3000
35319;Жансылу;ЖЕН.;15
35322;Жаныл;ЖЕН.;4000
35323;Жаным;ЖЕН.;6000
35324;Жанэль;ЖЕН.;537
35325;Жарава;ЖЕН.;9
35326;Жария;ЖЕН.;73
35327;Жарык;ЖЕН.;1000
35328;Жаси;ЖЕН.;89
35329;Жасима;ЖЕН.;3
35330;Жасинда;ЖЕН.;1
35331;Жасинта;ЖЕН.;4
35332;Жасмен;ЖЕН.;83
35334;Жаухария;ЖЕН.;18
35337;Ждамира;ЖЕН.;1
35338;Ждислава;ЖЕН.;2
35341;Жезабель;ЖЕН.;2
35343;Жела;ЖЕН.;84
35344;Желана;ЖЕН.;27
35345;Желанья;ЖЕН.;43
35346;Желдора;ЖЕН.;2
35347;Желя;ЖЕН.;167
35348;Жемина;ЖЕН.;8
35349;Жемма;ЖЕН.;8
35350;Жен;ЖЕН.;1000
35351;Жена;ЖЕН.;8000
35352;Женевье;ЖЕН.;10
35353;Женера;ЖЕН.;4
35354;Женероса;ЖЕН.;1
35355;Женжен;ЖЕН.;3
35356;Женивьева;ЖЕН.;22
35357;Женима;ЖЕН.;1
35358;Женискуль;ЖЕН.;231
35359;Жерваис;ЖЕН.;1
35360;Жермен;ЖЕН.;2000
35364;Жива;ЖЕН.;770
35365;Живана;ЖЕН.;36
35366;Живка;ЖЕН.;295
35367;Жигана;ЖЕН.;17
35368;Жигер;ЖЕН.;2000
35370;Жизела;ЖЕН.;2
35374;Жилена;ЖЕН.;1
35375;Жилит;ЖЕН.;1
35376;Жиляк;ЖЕН.;540
35377;Жин;ЖЕН.;285
35378;Жина;ЖЕН.;92
35379;Жинана;ЖЕН.;2
35383;Жирослава;ЖЕН.;2
35384;Житез;ЖЕН.;2
35385;Житка;ЖЕН.;1
35386;Житомира;ЖЕН.;453
35387;Жихан;ЖЕН.;16
35388;Жихания;ЖЕН.;8
35389;Жмура;ЖЕН.;590
35390;Жовхар;ЖЕН.;86
35391;Жон;ЖЕН.;4000
35393;Жори;ЖЕН.;33
35396;Жубаныш;ЖЕН.;682
35397;Жуд;ЖЕН.;151
35398;Жуди;ЖЕН.;21
35399;Жужа;ЖЕН.;3000
35400;Жула;ЖЕН.;106
35402;Жулдызым;ЖЕН.;27
35403;Жумабика;ЖЕН.;6
35404;Жумакул;ЖЕН.;182
35405;Жуо;ЖЕН.;2
35406;Жупар;ЖЕН.;2000
35407;Жур;ЖЕН.;6000
35408;Журава;ЖЕН.;73
35409;Журема;ЖЕН.;2
35411;Жыбек;ЖЕН.;47
35412;Жылдыз;ЖЕН.;6000
35413;Жыргал;ЖЕН.;1000
35415;Жюли;ЖЕН.;147
35416;Жюльена;ЖЕН.;5
35417;Жюльет;ЖЕН.;9
35418;Заава;ЖЕН.;9
35419;Забарджад;ЖЕН.;2
35420;Забел;ЖЕН.;30
35421;Забиба;ЖЕН.;2
35422;Забийа;ЖЕН.;1
35423;Забиха;ЖЕН.;2
35424;Забрина;ЖЕН.;10
35425;Завар;ЖЕН.;37
35427;Завила;ЖЕН.;5
35428;Завиля;ЖЕН.;11
35429;Завия;ЖЕН.;118
35431;Загила;ЖЕН.;29
35432;Загира;ЖЕН.;2000
35434;Загляда;ЖЕН.;398
35435;Загорка;ЖЕН.;17
35436;Загоска;ЖЕН.;14
35437;Зад;ЖЕН.;588
35438;Заде;ЖЕН.;2000
35439;Задия;ЖЕН.;2
35440;Зазуля;ЖЕН.;1000
35441;Заима;ЖЕН.;20
35442;Зайбула;ЖЕН.;4
35443;Зайн;ЖЕН.;358
35444;Зайна;ЖЕН.;229
35445;Зайния;ЖЕН.;16
35446;Зайнура;ЖЕН.;411
35448;Закийа;ЖЕН.;1
35449;Закира;ЖЕН.;674
35450;Заклимена;ЖЕН.;1
35451;Залика;ЖЕН.;44
35452;Залима;ЖЕН.;43
35453;Замбага;ЖЕН.;5
35454;Замби;ЖЕН.;29
35455;Замзагул;ЖЕН.;396
35456;Замзагуль;ЖЕН.;2000
35457;Замзамийа;ЖЕН.;1
35458;Замиля;ЖЕН.;155
35459;Зан;ЖЕН.;989
35460;Зана;ЖЕН.;241
35461;Заназан;ЖЕН.;5
35462;Занана;ЖЕН.;2
35464;Зандра;ЖЕН.;16
35465;Занзабила;ЖЕН.;1
35466;Занита;ЖЕН.;15
35467;Зант;ЖЕН.;45
35468;Зантия;ЖЕН.;3
35469;Зануфа;ЖЕН.;5
35470;Запита;ЖЕН.;1
35471;Зар;ЖЕН.;825
35472;Зарангиз;ЖЕН.;8
35474;Зарафа;ЖЕН.;17
35475;Зарафат;ЖЕН.;4
35476;Зарафшан;ЖЕН.;27000
35477;Зарбафт;ЖЕН.;1
35478;Заргалам;ЖЕН.;4
35480;Зардар;ЖЕН.;6
35481;Зарела;ЖЕН.;1
35482;Зари;ЖЕН.;834
35483;Зарига;ЖЕН.;10
35485;Зарида;ЖЕН.;85
35486;Зариза;ЖЕН.;3
35487;Зарийа;ЖЕН.;1
35488;Зарик;ЖЕН.;1000
35489;Зарин;ЖЕН.;661
35490;Зарине;ЖЕН.;230
35491;Зарира;ЖЕН.;5
35492;Зарислава;ЖЕН.;9
35493;Зарица;ЖЕН.;28
35494;Зарка;ЖЕН.;4000
35495;Зармина;ЖЕН.;36
35496;Зармуи;ЖЕН.;1
35497;Зарница;ЖЕН.;798
35498;Зарра;ЖЕН.;49
35499;Заррагул;ЖЕН.;9
35500;Зартар;ЖЕН.;5
35501;Зарура;ЖЕН.;2
35502;Заря;ЖЕН.;32000
35503;Заряница;ЖЕН.;15
35504;Заслава;ЖЕН.;3
35506;Затия;ЖЕН.;44
35507;Зауджа;ЖЕН.;1
35508;Заужа;ЖЕН.;1
35510;Заукия;ЖЕН.;16
35511;Зафия;ЖЕН.;14
35512;Захаба;ЖЕН.;1
35513;Захава;ЖЕН.;24
35514;Захара;ЖЕН.;274
35515;Захида;ЖЕН.;660
35517;Захина;ЖЕН.;21
35518;Захира;ЖЕН.;289
35519;Захия;ЖЕН.;11
35520;Захура;ЖЕН.;1
35521;Зача;ЖЕН.;47
35522;Зая;ЖЕН.;22000
35523;Заяна;ЖЕН.;834
35524;Збыслава;ЖЕН.;2
35525;Звана;ЖЕН.;20
35526;Звард;ЖЕН.;30
35527;Зварт;ЖЕН.;79
35528;Звездомира;ЖЕН.;1
35531;Зеб;ЖЕН.;120
35532;Зеби;ЖЕН.;76
35535;Зева;ЖЕН.;113
35536;Зевар;ЖЕН.;103
35538;Зез;ЖЕН.;62
35539;Зезаг;ЖЕН.;188
35540;Зейнап;ЖЕН.;249
35541;Зейтуна;ЖЕН.;65
35542;Зекие;ЖЕН.;404
35543;Зела;ЖЕН.;35
35544;Зелда;ЖЕН.;2
35545;Зелида;ЖЕН.;9
35546;Зелия;ЖЕН.;10
35547;Зелфа;ЖЕН.;1
35548;Зельц;ЖЕН.;82
35549;Земзем;ЖЕН.;5
35550;Зен;ЖЕН.;2000
35551;Зена;ЖЕН.;413
35553;Зеная;ЖЕН.;1
35554;Зенда;ЖЕН.;8
35556;Зения;ЖЕН.;5
35559;Зепюр;ЖЕН.;65
35560;Зер;ЖЕН.;4000
35561;Зера;ЖЕН.;4000
35563;Зеррин;ЖЕН.;4
35564;Зеста;ЖЕН.;14
35566;Зета;ЖЕН.;301
35567;Зетт;ЖЕН.;194
35568;Зеф;ЖЕН.;163
35570;Зехава;ЖЕН.;1
35572;Зея;ЖЕН.;24000
35573;Зиада;ЖЕН.;124
35574;Зиафат;ЖЕН.;2
35575;Зиб;ЖЕН.;59
35576;Зиба;ЖЕН.;350
35577;Зибанда;ЖЕН.;1
35578;Зибара;ЖЕН.;9
35580;Зибейда;ЖЕН.;49
35581;Зибек;ЖЕН.;2
35583;Зива;ЖЕН.;409
35584;Зивар;ЖЕН.;16
35586;Зигна;ЖЕН.;1
35587;Зигрид;ЖЕН.;2
35588;Зида;ЖЕН.;72
35589;Зиеда;ЖЕН.;788
35590;Зиёда;ЖЕН.;785
35591;Зизи;ЖЕН.;369
35592;Зийада;ЖЕН.;3
35595;Зикра;ЖЕН.;3
35596;Зила;ЖЕН.;77
35598;Зилина;ЖЕН.;208
35599;Зилия;ЖЕН.;2000
35600;Зилла;ЖЕН.;20
35601;Зилола;ЖЕН.;2000
35602;Зима;ЖЕН.;43000
35603;Зимава;ЖЕН.;3
35604;Зимана;ЖЕН.;3
35605;Зимбаб;ЖЕН.;14
35606;Зимра;ЖЕН.;3
35607;Зинат;ЖЕН.;552
35608;Зинира;ЖЕН.;729
35609;Зиннат;ЖЕН.;222
35611;Зиннура;ЖЕН.;54
35612;Зиновея;ЖЕН.;3
35613;Зиновида;ЖЕН.;1
35614;Зиноида;ЖЕН.;80
35615;Зинона;ЖЕН.;3
35616;Зинура;ЖЕН.;271
35618;Зирани;ЖЕН.;4
35619;Зироат;ЖЕН.;10
35620;Зиряк;ЖЕН.;109
35621;Зисл;ЖЕН.;1
35622;Зиссель;ЖЕН.;2
35623;Зифа;ЖЕН.;3000
35624;Зия;ЖЕН.;1000
35625;Зиягул;ЖЕН.;143
35626;Зияда;ЖЕН.;1000
35627;Зияфет;ЖЕН.;20
35629;Злато;ЖЕН.;406
35630;Златовлада;ЖЕН.;1
35631;Златозара;ЖЕН.;5
35632;Златомира;ЖЕН.;49
35633;Златосвета;ЖЕН.;1
35634;Златоуста;ЖЕН.;275
35635;Злото;ЖЕН.;27
35636;Знамена;ЖЕН.;26
35638;Зобель;ЖЕН.;36
35639;Зоечка;ЖЕН.;495
35640;Зозуля;ЖЕН.;16000
35641;Зойа;ЖЕН.;7
35642;Зойка;ЖЕН.;799
35643;Зола;ЖЕН.;148
35644;Золата;ЖЕН.;22
35646;Золя;ЖЕН.;180
35647;Зон;ЖЕН.;890
35648;Зона;ЖЕН.;10000
35649;Зонг;ЖЕН.;106
35650;Зондра;ЖЕН.;2
35655;Зорислава;ЖЕН.;55
35656;Зорица;ЖЕН.;94
35657;Зорница;ЖЕН.;393
35658;Зоря;ЖЕН.;7000
35659;Зоха;ЖЕН.;383
35660;Зоча;ЖЕН.;10
35661;Зса;ЖЕН.;37
35662;Зубайда;ЖЕН.;605
35663;Зубайра;ЖЕН.;345
35664;Зубаха;ЖЕН.;700
35665;Зувена;ЖЕН.;1
35666;Зуга;ЖЕН.;54
35667;Зуда;ЖЕН.;10
35669;Зуза;ЖЕН.;600
35670;Зузи;ЖЕН.;22
35671;Зузу;ЖЕН.;277
35672;Зула;ЖЕН.;455
35673;Зулайка;ЖЕН.;288
35674;Зулайфа;ЖЕН.;1
35675;Зулала;ЖЕН.;15
35676;Зулбахар;ЖЕН.;3
35677;Зулейка;ЖЕН.;121
35678;Зулейма;ЖЕН.;4
35679;Зулейфа;ЖЕН.;8
35680;Зулема;ЖЕН.;6
35681;Зули;ЖЕН.;403
35684;Зулма;ЖЕН.;2
35685;Зулмат;ЖЕН.;8
35688;Зулф;ЖЕН.;32
35689;Зулфа;ЖЕН.;5
35690;Зулфар;ЖЕН.;5
35691;Зулфийа;ЖЕН.;3
35692;Зулфира;ЖЕН.;98
35693;Зулфия;ЖЕН.;1000
35694;Зулхабира;ЖЕН.;2
35696;Зулхамида;ЖЕН.;2
35697;Зулхумар;ЖЕН.;90
35699;Зульфа;ЖЕН.;161
35700;Зульхая;ЖЕН.;1
35701;Зульхаят;ЖЕН.;12
35703;Зуляля;ЖЕН.;25
35704;Зум;ЖЕН.;708
35705;Зумара;ЖЕН.;394
35706;Зумария;ЖЕН.;4
35707;Зумрат;ЖЕН.;756
35709;Зунара;ЖЕН.;8
35710;Зуни;ЖЕН.;194
35711;Зура;ЖЕН.;4000
35713;Зурета;ЖЕН.;147
35714;Зуриет;ЖЕН.;21
35715;Зурита;ЖЕН.;11
35717;Зуса;ЖЕН.;15
35718;Зуха;ЖЕН.;278
35719;Зухайра;ЖЕН.;4
35720;Зухур;ЖЕН.;119
35722;Зэйн;ЖЕН.;27
35723;Зэйна;ЖЕН.;2
35724;Иаван;ЖЕН.;26
35725;Иаиль;ЖЕН.;8
35726;Ианта;ЖЕН.;6
35727;Иарасия;ЖЕН.;1
35728;Иароя;ЖЕН.;5
35730;Иба;ЖЕН.;948
35731;Ибалы;ЖЕН.;6
35732;Ибарет;ЖЕН.;1
35733;Ибби;ЖЕН.;2
35734;Иборат;ЖЕН.;6
35735;Ибрат;ЖЕН.;208
35736;Ибриз;ЖЕН.;4
35739;Ибтисама;ЖЕН.;1
35740;Ибтихадж;ЖЕН.;4
35741;Ивайла;ЖЕН.;69
35742;Ивалина;ЖЕН.;55
35743;Иванния;ЖЕН.;1
35745;Ивей;ЖЕН.;5
35747;Иветт;ЖЕН.;32
35748;Иветти;ЖЕН.;26
35749;Ивея;ЖЕН.;14
35750;Иви;ЖЕН.;696
35751;Ивианна;ЖЕН.;4
35754;Ивица;ЖЕН.;220
35755;Ивка;ЖЕН.;220
35756;Ивленья;ЖЕН.;1
35757;Ивлин;ЖЕН.;65
35758;Ивона;ЖЕН.;681
35760;Ивори;ЖЕН.;18
35761;Иген;ЖЕН.;241
35762;Иглима;ЖЕН.;3
35763;Игнасия;ЖЕН.;3
35764;Иголка;ЖЕН.;207
35765;Идана;ЖЕН.;26
35766;Идара;ЖЕН.;4
35767;Иде;ЖЕН.;99
35768;Иделла;ЖЕН.;1
35769;Иделлия;ЖЕН.;2
35770;Иден;ЖЕН.;14000
35772;Иджлал;ЖЕН.;2
35773;Идида;ЖЕН.;2
35774;Идил;ЖЕН.;108
35775;Идиллия;ЖЕН.;246
35776;Идит;ЖЕН.;12
35777;Идра;ЖЕН.;401
35778;Идрак;ЖЕН.;113
35781;Иера;ЖЕН.;41
35782;Иерия;ЖЕН.;2
35783;Иерусалима;ЖЕН.;67
35784;Иеш;ЖЕН.;12
35785;Ижадия;ЖЕН.;1
35787;Изабелита;ЖЕН.;4
35788;Изабэль;ЖЕН.;97
35789;Изаз;ЖЕН.;7
35790;Изаура;ЖЕН.;698
35792;Издихар;ЖЕН.;3
35793;Изебелла;ЖЕН.;2
35794;Изергиль;ЖЕН.;102
35795;Изз;ЖЕН.;24
35796;Изза;ЖЕН.;94
35797;Иззи;ЖЕН.;224
35800;Изили;ЖЕН.;1
35801;Изо;ЖЕН.;7000
35802;Изолда;ЖЕН.;23
35803;Изотерма;ЖЕН.;31
35804;Изуми;ЖЕН.;335
35807;Икейда;ЖЕН.;1
35808;Икея;ЖЕН.;478
35809;Икки;ЖЕН.;112
35810;Иклил;ЖЕН.;2
35811;Иклима;ЖЕН.;45
35812;Икра;ЖЕН.;2000
35813;Икрама;ЖЕН.;5
35814;Иктида;ЖЕН.;2
35816;Ила;ЖЕН.;447
35817;Илайза;ЖЕН.;4
35818;Илара;ЖЕН.;26
35820;Илгиза;ЖЕН.;98
35821;Илдара;ЖЕН.;2
35822;Илдария;ЖЕН.;9
35823;Илемпи;ЖЕН.;29
35824;Илена;ЖЕН.;298
35826;Илзида;ЖЕН.;20
35828;Илида;ЖЕН.;250
35829;Илинка;ЖЕН.;265
35830;Илиона;ЖЕН.;9
35831;Илира;ЖЕН.;180
35832;Илирия;ЖЕН.;10
35833;Илисавета;ЖЕН.;1
35834;Илифия;ЖЕН.;12
35835;Илия;ЖЕН.;3000
35836;Илка;ЖЕН.;182
35838;Илнара;ЖЕН.;66
35839;Илнура;ЖЕН.;13
35841;Илса;ЖЕН.;9
35842;Илсёяр;ЖЕН.;24
35843;Илсия;ЖЕН.;89
35844;Илсияр;ЖЕН.;218
35846;Илсура;ЖЕН.;3
35850;Илфиза;ЖЕН.;1
35852;Иль;ЖЕН.;3000000
35853;Ильгиза;ЖЕН.;2000
35854;Ильгизя;ЖЕН.;103
35856;Ильдана;ЖЕН.;270
35857;Ильдуса;ЖЕН.;12
35858;Ильза;ЖЕН.;405
35859;Ильзада;ЖЕН.;6
35860;Ильзана;ЖЕН.;76
35861;Ильзара;ЖЕН.;101
35862;Ильзида;ЖЕН.;789
35863;Ильма;ЖЕН.;169
35864;Ильмара;ЖЕН.;19
35865;Ильсина;ЖЕН.;597
35866;Ильстан;ЖЕН.;2
35867;Ильсура;ЖЕН.;7
35868;Ильсылу;ЖЕН.;4
35869;Ильсюя;ЖЕН.;3
35870;Ильфария;ЖЕН.;1
35871;Ильфиза;ЖЕН.;19
35872;Ильфруза;ЖЕН.;1
35873;Ильхам;ЖЕН.;7000
35874;Илюся;ЖЕН.;862
35875;Иляха;ЖЕН.;28
35876;Има;ЖЕН.;2000
35877;Имаан;ЖЕН.;2
35879;Имама;ЖЕН.;227
35880;Иман;ЖЕН.;6000
35881;Имастуи;ЖЕН.;1
35882;Имеди;ЖЕН.;562
35883;Имена;ЖЕН.;2000
35884;Имилина;ЖЕН.;16
35885;Имма;ЖЕН.;168
35886;Имоген;ЖЕН.;1
35887;Имре;ЖЕН.;97
35890;Имтисал;ЖЕН.;1
35891;Инабат;ЖЕН.;2000
35892;Инала;ЖЕН.;4
35893;Инанна;ЖЕН.;22
35894;Инаро;ЖЕН.;5
35895;Инас;ЖЕН.;47
35896;Иная;ЖЕН.;434
35897;Инге;ЖЕН.;54
35900;Инград;ЖЕН.;47
35902;Инда;ЖЕН.;126
35903;Инджа;ЖЕН.;12
35904;Индже;ЖЕН.;45
35905;Инджи;ЖЕН.;68
35907;Инджу;ЖЕН.;3
35908;Индига;ЖЕН.;389
35909;Индиго;ЖЕН.;3000
35910;Индика;ЖЕН.;37
35911;Индис;ЖЕН.;12
35912;Индиса;ЖЕН.;7
35913;Индия;ЖЕН.;9000000
35915;Инду;ЖЕН.;21
35917;Инез;ЖЕН.;134
